duration_months,event_observed,is_15yr,orig_year,high_ltv,rate_spread,PropertyState_West Coast,PropertyState_South,PropertyState_Others,PropertyState_Northeast,PropertyType_SF,PropertyType_PU,PropertyType_MH,PropertyType_LH,PropertyType_CP,Occupancy_S,Occupancy_O,LoanPurpose_P,LoanPurpose_N,Channel_T,Channel_R,Channel_C,NumBorrowers,OrigLoanTerm,PPM,OrigInterestRate,LTV,OrigUPB,DTI,OCLTV,Units,MIP,FirstTimeHomebuyer,CreditScore
54,0,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,94.0,72000,24.0,94,1,30,0,670.5336708312466
46,0,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.875,95.0,76000,20.0,95,1,30,0,670.5336708312466
114,1,0,1999,1,-0.375,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.5,95.0,83000,24.0,95,1,30,0,670.5336708312466
54,0,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,104000,27.0,95,1,30,0,670.5336708312466
211,1,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,63000,31.0,95,1,30,0,670.5336708312466
59,1,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.875,95.0,238000,32.0,95,1,30,0,670.5336708312466
45,1,0,1999,1,-0.25,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.625,95.0,142000,36.0,95,1,30,0,670.5336708312466
100,1,0,1999,1,-0.375,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.5,95.0,73000,37.0,95,1,30,0,670.5336708312466
134,0,0,1999,1,-0.625,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.25,95.0,94000,39.0,95,1,30,0,670.5336708312466
38,0,0,1999,1,0.125,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,95.0,57000,40.0,95,1,30,0,670.5336708312466
47,0,0,1999,1,0.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.875,95.0,74000,42.0,95,1,30,0,670.5336708312466
64,0,0,1999,1,0.25,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.125,93.0,52000,46.0,93,1,30,0,670.5336708312466
55,0,0,1999,0,-0.25,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.625,70.0,94000,22.0,70,1,0,0,670.5336708312466
43,0,0,1999,0,-0.25,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.625,80.0,143000,24.0,80,1,12,0,670.5336708312466
22,0,0,1999,0,0.625,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,360.0,0,7.5,70.0,27000,35.0,70,1,0,0,670.5336708312466
48,0,0,1999,0,0.125,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,360.0,0,7.0,69.0,135000,36.0,69,2,0,0,670.5336708312466
49,0,0,1999,0,0.125,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,360.0,0,7.0,70.0,217000,36.0,70,4,0,0,670.5336708312466
10,0,0,1999,0,0.625,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,7.5,60.0,200000,33.44383617766727,60,1,0,0,670.5336708312466
54,0,0,1999,1,-0.5,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.375,85.0,106000,17.0,85,1,12,0,670.5336708312466
53,0,0,1999,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.875,80.0,115000,22.0,80,1,0,0,670.5336708312466
74,0,0,1999,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.875,86.0,64000,13.0,86,1,25,0,670.5336708312466
52,0,0,1999,1,1.625,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,360.0,0,8.5,90.0,149000,53.0,90,4,25,0,670.5336708312466
9,0,0,1999,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.875,90.0,74000,14.0,90,1,25,0,670.5336708312466
18,0,0,1999,1,-0.125,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.75,90.0,36000,10.0,90,1,25,0,670.5336708312466
212,0,0,1999,0,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.0,50.0,39000,16.0,50,1,0,0,670.5336708312466
27,0,0,1999,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,89.0,134000,33.0,89,1,25,0,670.5336708312466
45,0,0,1999,0,-0.25,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.625,80.0,227000,33.44383617766727,80,1,0,0,670.5336708312466
6,0,0,1999,1,-0.125,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.75,90.0,173000,16.0,90,1,25,0,670.5336708312466
34,1,0,1999,0,0.25,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.125,45.0,63000,19.0,45,1,0,0,670.5336708312466
30,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,79.0,240000,33.44383617766727,79,1,0,0,670.5336708312466
77,1,0,1999,1,0.125,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.0,90.0,38000,22.0,90,1,25,0,670.5336708312466
47,0,0,1999,1,0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.0,90.0,74000,30.0,90,1,25,0,670.5336708312466
24,0,0,1999,0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2,360.0,0,6.875,71.0,108000,12.0,71,1,0,0,670.5336708312466
43,0,0,1999,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.875,77.0,145000,16.0,77,1,0,0,670.5336708312466
51,0,0,1999,0,0.125,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,7.0,75.0,47000,38.0,75,1,0,0,670.5336708312466
170,1,0,1999,0,0.625,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,7.5,75.0,100000,40.0,75,1,0,0,670.5336708312466
18,0,0,1999,0,0.25,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,360.0,0,7.125,70.0,120000,33.44383617766727,70,1,0,0,670.5336708312466
122,0,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.75,89.0,117000,34.0,89,1,25,0,670.5336708312466
33,0,0,1999,0,0.875,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,360.0,0,7.75,80.0,98000,30.0,80,2,12,0,670.5336708312466
83,0,0,1999,0,0.25,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.125,80.0,47000,25.0,80,1,0,0,670.5336708312466
51,0,0,1999,0,0.125,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.0,68.0,155000,33.44383617766727,68,1,0,0,670.5336708312466
42,0,0,1999,0,0.25,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.125,72.0,140000,13.0,72,1,0,0,670.5336708312466
47,1,0,1999,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.875,61.0,106000,16.0,61,1,0,0,670.5336708312466
69,0,0,1999,1,0.125,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.0,86.0,71000,32.0,86,1,25,0,670.5336708312466
72,1,0,1999,1,0.125,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,360.0,0,7.0,90.0,164000,41.0,90,1,35,0,670.5336708312466
37,0,0,1999,0,-0.25,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,360.0,0,6.625,80.0,200000,33.44383617766727,80,1,0,0,670.5336708312466
22,1,0,1999,0,0.125,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,80.0,86000,33.44383617766727,80,1,0,0,670.5336708312466
15,0,0,1999,1,0.375,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2,360.0,0,7.25,90.0,45000,9.0,90,1,30,0,670.5336708312466
206,1,0,1999,0,0.375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.25,42.0,31000,31.0,42,1,0,0,670.5336708312466
148,1,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.0,59.0,83000,29.0,59,1,0,0,670.5336708312466
11,0,0,1999,0,0.375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,7.25,61.0,140000,33.0,61,1,0,0,670.5336708312466
51,0,0,1999,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.875,71.0,149000,14.0,71,1,0,0,670.5336708312466
47,1,0,1999,1,-0.5,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.375,83.0,112000,18.0,83,1,12,0,670.5336708312466
51,0,0,1999,1,0.25,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.125,85.0,110000,23.0,85,1,12,0,670.5336708312466
50,0,0,1999,0,-0.125,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.75,79.0,234000,27.0,79,1,0,0,670.5336708312466
153,0,0,1999,0,-0.375,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.5,80.0,66000,20.0,80,1,0,0,670.5336708312466
39,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,77.0,109000,33.44383617766727,77,1,0,0,670.5336708312466
36,0,0,1999,0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,57.0,45000,41.0,57,1,0,0,670.5336708312466
42,0,0,1999,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.875,70.0,73000,9.0,70,1,0,0,670.5336708312466
101,0,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.0,87.0,86000,25.0,87,1,25,0,670.5336708312466
180,1,0,1999,1,0.625,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.5,90.0,74000,41.0,90,1,25,0,670.5336708312466
211,0,0,1999,0,0.5,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,360.0,0,7.375,54.0,28000,34.0,54,1,0,0,670.5336708312466
8,0,0,1999,0,-0.25,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.625,55.0,70000,33.44383617766727,55,1,0,0,670.5336708312466
32,0,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.75,61.0,136000,33.44383617766727,61,1,0,0,670.5336708312466
5,0,0,1999,0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,6.875,69.0,63000,27.0,69,1,0,0,670.5336708312466
53,0,0,1999,0,0.25,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.125,75.0,56000,15.0,75,1,0,0,670.5336708312466
207,1,0,1999,0,0.125,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,7.0,75.0,90000,25.0,75,1,0,0,670.5336708312466
49,0,0,1999,0,-0.25,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.625,80.0,80000,32.0,80,1,0,0,670.5336708312466
7,0,0,1999,0,0.875,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,360.0,0,7.75,80.0,184000,33.44383617766727,80,2,0,0,670.5336708312466
51,0,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2,360.0,0,6.875,95.0,113000,35.0,95,1,30,0,670.5336708312466
128,0,0,1999,1,-0.25,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.625,85.0,82000,25.0,85,1,25,1,670.5336708312466
41,0,0,1999,1,-0.375,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.5,90.0,190000,19.0,90,1,25,1,670.5336708312466
28,1,0,1999,1,0.625,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.5,95.0,133000,33.0,95,1,30,1,670.5336708312466
55,1,0,1999,1,0.5,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.375,95.0,142000,37.0,95,1,30,1,670.5336708312466
35,0,0,1999,1,0.125,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.0,90.0,140000,32.0,90,1,25,1,670.5336708312466
91,0,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.875,90.0,86000,32.0,90,1,25,1,670.5336708312466
71,0,0,1999,1,0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.0,90.0,142000,37.0,90,1,25,1,670.5336708312466
28,0,0,1999,1,-0.125,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.75,90.0,150000,24.0,90,1,25,1,670.5336708312466
210,0,0,1999,0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.875,75.0,48000,26.0,75,1,0,1,670.5336708312466
35,0,0,1999,1,-0.125,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.75,90.0,97000,37.0,90,1,25,1,670.5336708312466
52,0,0,1999,0,-0.625,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,6.25,80.0,44000,27.0,80,1,0,1,670.5336708312466
28,0,0,1999,1,0.625,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.5,90.0,36000,23.0,90,1,25,1,670.5336708312466
54,0,0,1999,0,-0.125,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.75,75.0,240000,32.0,75,1,0,1,670.5336708312466
47,0,0,1999,1,0.5,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.375,95.0,86000,26.0,95,1,30,1,670.5336708312466
7,0,0,1999,1,-0.625,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.25,97.0,42000,28.0,97,1,35,1,670.5336708312466
65,1,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,95.0,60000,26.0,95,1,30,1,670.5336708312466
63,1,0,1999,1,1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.875,95.0,72000,27.0,95,1,30,1,670.5336708312466
74,0,0,1999,1,-0.25,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.625,95.0,190000,38.0,95,1,30,1,670.5336708312466
64,0,0,1999,0,0.125,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,79.0,90000,33.0,79,1,0,1,670.5336708312466
79,0,0,1999,1,0.125,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.0,95.0,193000,28.0,95,1,30,1,670.5336708312466
212,1,0,1999,0,0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,80.0,51000,28.0,80,1,0,1,670.5336708312466
174,1,0,1999,0,-0.25,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.625,48.0,73000,26.0,48,1,0,1,670.5336708312466
71,0,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,80.0,195000,28.0,80,1,0,1,670.5336708312466
50,0,0,1999,1,0.125,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,95.0,119000,27.0,95,1,0,1,670.5336708312466
57,0,0,1999,1,-0.125,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.75,89.0,80000,33.0,89,1,25,1,670.5336708312466
174,1,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,90.0,131000,20.0,90,1,25,1,670.5336708312466
30,1,0,1999,1,-0.25,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.625,90.0,122000,26.0,90,1,25,1,670.5336708312466
45,1,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.875,90.0,210000,33.0,90,1,25,1,670.5336708312466
195,0,0,1999,0,0.75,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.625,50.0,26000,12.0,50,1,0,1,670.5336708312466
151,1,0,1999,1,0.625,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.5,95.0,114000,26.0,95,1,30,1,670.5336708312466
34,1,0,1999,1,0.25,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.125,95.0,143000,28.0,95,1,30,1,670.5336708312466
6,1,0,1999,1,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.875,95.0,81000,30.0,95,1,30,1,670.5336708312466
149,0,0,1999,0,-0.125,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.75,51.0,52000,38.0,51,1,0,1,670.5336708312466
13,1,0,1999,0,-0.25,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.625,75.0,109000,35.0,75,1,0,1,670.5336708312466
48,0,0,1999,0,0.125,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.0,78.0,140000,38.0,78,1,0,1,670.5336708312466
50,0,0,1999,0,0.125,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.0,80.0,198000,29.0,80,1,0,1,670.5336708312466
174,1,0,1999,0,0.0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,80.0,209000,31.0,80,1,0,1,670.5336708312466
21,1,0,1999,1,0.5,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.375,90.0,248000,40.0,90,2,25,1,670.5336708312466
54,0,0,1999,0,-0.125,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.75,80.0,169000,40.0,80,1,0,1,670.5336708312466
12,1,0,1999,1,0.125,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,90.0,76000,31.0,90,1,25,1,670.5336708312466
137,1,0,1999,1,0.375,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.25,95.0,54000,30.0,95,1,30,1,670.5336708312466
130,1,0,1999,1,0.125,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,95.0,179000,42.0,95,1,30,1,670.5336708312466
66,0,0,1999,1,0.0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.875,90.0,185000,48.0,90,1,25,1,670.5336708312466
50,0,0,1999,1,0.125,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.0,95.0,61000,21.0,95,1,30,1,670.5336708312466
212,1,0,1999,0,0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,80.0,82000,51.0,80,1,0,1,670.5336708312466
69,0,0,1999,1,0.25,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.125,95.0,42000,27.0,95,1,30,1,670.5336708312466
91,1,0,1999,1,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,95.0,104000,35.0,95,1,30,1,670.5336708312466
49,0,0,1999,0,0.5,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.375,80.0,176000,26.0,80,1,0,1,670.5336708312466
52,0,0,1999,0,-0.125,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.75,67.0,110000,21.0,67,1,0,1,670.5336708312466
211,1,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,95.0,48000,31.0,95,1,30,1,670.5336708312466
70,1,0,1999,1,0.125,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,85.0,55000,10.0,85,1,12,1,670.5336708312466
55,0,0,1999,1,0.5,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.375,95.0,57000,33.0,95,1,30,1,670.5336708312466
57,1,0,1999,1,0.625,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.5,86.0,30000,8.0,86,1,25,1,670.5336708312466
27,0,0,1999,0,0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,75.0,45000,26.0,75,1,0,1,670.5336708312466
212,0,0,1999,0,-0.25,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.625,80.0,56000,11.0,80,1,0,1,670.5336708312466
173,0,0,1999,0,0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,80.0,60000,23.0,80,1,0,1,670.5336708312466
54,0,0,1999,1,0.375,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.25,81.0,126000,42.0,81,2,12,1,670.5336708312466
166,0,0,1999,1,0.17499999999999982,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.05,90.0,77000,28.0,90,1,25,1,670.5336708312466
71,0,0,1999,1,-0.375,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.5,90.0,225000,34.0,90,1,25,1,670.5336708312466
211,0,0,1999,1,0.875,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.75,90.0,41000,33.0,90,1,30,1,670.5336708312466
44,0,0,1999,1,0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,95.0,83000,20.0,95,1,30,1,670.5336708312466
68,0,0,1999,1,0.25,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.125,95.0,35000,21.0,95,1,30,1,670.5336708312466
50,0,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,95.0,36000,22.0,95,1,30,1,670.5336708312466
61,0,0,1999,1,0.375,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.25,95.0,51000,22.0,95,1,30,1,670.5336708312466
58,0,0,1999,1,-0.25,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.625,95.0,76000,23.0,95,1,30,1,670.5336708312466
212,1,0,1999,1,0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,95.0,38000,38.0,95,1,30,1,670.5336708312466
160,1,0,1999,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,306.0,0,7.375,69.0,86000,23.0,69,1,0,0,670.5336708312466
65,1,0,1999,0,0.375,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,335.0,0,7.25,79.0,92000,22.0,79,1,0,0,670.5336708312466
69,0,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,62000,23.0,95,1,30,0,670.5336708312466
49,0,0,1999,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,80.0,200000,19.0,80,1,0,0,670.5336708312466
50,0,0,1999,0,0.125,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.0,66.0,46000,7.0,66,1,0,0,670.5336708312466
47,0,0,1999,0,-0.5,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.375,71.0,150000,22.0,71,1,0,0,670.5336708312466
20,0,0,1999,0,-0.125,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.75,72.0,240000,38.0,72,1,0,0,670.5336708312466
178,0,0,1999,0,-0.25,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.625,80.0,82000,34.0,80,1,0,0,670.5336708312466
50,0,0,1999,1,-0.5,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.375,82.0,227000,28.0,82,1,12,0,670.5336708312466
3,0,0,1999,1,-0.25,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.625,88.0,124000,29.0,88,1,25,0,670.5336708312466
50,0,0,1999,1,-0.25,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.625,95.0,170000,16.0,95,1,30,0,670.5336708312466
57,0,0,1999,0,0.75,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.625,48.0,80000,30.0,48,1,0,0,670.5336708312466
45,0,0,1999,0,-0.25,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,6.625,69.0,172000,20.0,69,1,0,0,670.5336708312466
30,0,0,1999,1,-0.375,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.5,95.0,87000,39.0,95,1,30,0,670.5336708312466
61,0,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.75,80.0,100000,30.0,80,1,0,0,670.5336708312466
76,0,0,1999,1,0.5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.375,90.0,49000,11.0,90,1,25,0,670.5336708312466
47,1,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,75000,47.0,95,1,30,0,670.5336708312466
27,0,0,1999,0,-0.125,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.75,44.0,200000,12.0,44,1,0,0,670.5336708312466
53,0,0,1999,0,0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.0,79.0,174000,23.0,79,1,0,0,670.5336708312466
54,0,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.875,95.0,155000,44.0,95,1,30,0,670.5336708312466
52,1,0,1999,0,-0.25,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.625,32.0,73000,23.0,32,1,0,0,670.5336708312466
42,0,0,1999,0,0.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.875,70.0,109000,9.0,70,1,0,0,670.5336708312466
